ada,contract_id,decision_type,amount,issue_date
68ΡΛΟΡΥΑ-ΟΓΜ,contract:fb126134c6b8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,18000.0,1578441600000
6Μ5ΓΟΡΥΑ-1ΚΩ,contract:fb126134c6b8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,17913.06,1580688000000
6Ν3ΗΟΡΥΑ-Ξ6Θ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2900.0,1578441600000
Ψ230ΟΡΥΑ-95Ε,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2976.0,1578441600000
9ΨΧΓΟΡΥΑ-ΑΤΣ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3000.0,1578528000000
ΨΣΕΕΟΡΥΑ-Γ57,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3000.0,1582070400000
6ΟΖΡΟΡΥΑ-Β15,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3000.0,1583452800000
6ΠΦ0ΟΡΥΑ-ΑΨΗ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3000.0,1589241600000
6ΘΒΝΟΡΥΑ-5ΥΥ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3000.0,1592179200000
ΩΛΜΥΟΡΥΑ-82Χ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2920.0,1592352000000
ΩΑΕ8ΟΡΥΑ-ΔΛ6,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3038.0,1604966400000
ΨΣΕΝΟΡΥΑ-1ΕΡ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3038.0,1608163200000
ΩΞΧ5ΟΡΥΑ-ΨΡΦ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3000.0,1610323200000
ΨΦΛΠΟΡΥΑ-ΠΨΩ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3000.0,1611100800000
6ΓΓ1ΟΡΥΑ-5ΚΠ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2976.0,1613433600000
Ψ7Ψ7ΟΡΥΑ-Υ6Κ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1613433600000
67ΟΨΟΡΥΑ-ΙΔΕ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1614211200000
6ΤΤΩΟΡΥΑ-ΙΧΑ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1614211200000
ΨΤΣ7ΟΡΥΑ-ΝΡ8,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1614211200000
Ω543ΟΡΥΑ-1ΗΥ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1614211200000
ΩΙΨΘΟΡΥΑ-2ΟΘ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1614211200000
9Ψ2ΡΟΡΥΑ-ΨΕΡ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1614643200000
ΨΡ6ΞΟΡΥΑ-ΠΗ8,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1614816000000
6ΤΟΚΟΡΥΑ-8ΕΕ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1622678400000
ΩΙ3ΛΟΡΥΑ-2ΝΒ,contract:8bfb48d544e8,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,3100.0,1623110400000
